state,county,candidate,party,total_votes,won
Texas,Moore County,Donald Trump,REP,4359,TRUE
Texas,Morris County,Donald Trump,REP,3872,TRUE
Texas,Motley County,Donald Trump,REP,604,TRUE
Texas,Nacogdoches County,Donald Trump,REP,17378,TRUE
Texas,Navarro County,Donald Trump,REP,13800,TRUE
Texas,Newton County,Donald Trump,REP,4882,TRUE
Texas,Nolan County,Donald Trump,REP,4131,TRUE
Texas,Nueces County,Donald Trump,REP,64617,TRUE
Texas,Ochiltree County,Donald Trump,REP,2812,TRUE
Texas,Oldham County,Donald Trump,REP,917,TRUE
Texas,Orange County,Donald Trump,REP,29186,TRUE
Texas,Palo Pinto County,Donald Trump,REP,10179,TRUE
Texas,Panola County,Donald Trump,REP,9326,TRUE
Texas,Parker County,Donald Trump,REP,62045,TRUE
Texas,Parmer County,Donald Trump,REP,2135,TRUE
Texas,Pecos County,Donald Trump,REP,3215,TRUE
Texas,Polk County,Donald Trump,REP,18573,TRUE
Texas,Potter County,Donald Trump,REP,22820,TRUE
Texas,Presidio County,Joe Biden,DEM,1463,TRUE
Texas,Rains County,Donald Trump,REP,5155,TRUE
Texas,Randall County,Donald Trump,REP,50796,TRUE
Texas,Reagan County,Donald Trump,REP,942,TRUE
Texas,Real County,Donald Trump,REP,1643,TRUE
Texas,Red River County,Donald Trump,REP,4517,TRUE
Texas,Reeves County,Donald Trump,REP,2254,TRUE
Texas,Refugio County,Donald Trump,REP,2210,TRUE
Texas,Roberts County,Donald Trump,REP,529,TRUE
Texas,Robertson County,Donald Trump,REP,5646,TRUE
Texas,Rockwall County,Donald Trump,REP,36726,TRUE
Texas,Runnels County,Donald Trump,REP,3807,TRUE
Texas,Rusk County,Donald Trump,REP,16534,TRUE
Texas,Sabine County,Donald Trump,REP,4784,TRUE
Texas,San Augustine County,Donald Trump,REP,3007,TRUE
Texas,San Jacinto County,Donald Trump,REP,10161,TRUE
Texas,San Patricio County,Donald Trump,REP,16516,TRUE
Texas,San Saba County,Donald Trump,REP,2308,TRUE
Texas,Schleicher County,Donald Trump,REP,940,TRUE
Texas,Scurry County,Donald Trump,REP,4983,TRUE
Texas,Shackelford County,Donald Trump,REP,1484,TRUE
Texas,Shelby County,Donald Trump,REP,7975,TRUE
Texas,Sherman County,Donald Trump,REP,886,TRUE
Texas,Smith County,Donald Trump,REP,69080,TRUE
Texas,Somervell County,Donald Trump,REP,4105,TRUE
Texas,Starr County,Joe Biden,DEM,9123,TRUE
Texas,Stephens County,Donald Trump,REP,3385,TRUE
Texas,Sterling County,Donald Trump,REP,584,TRUE
Texas,Stonewall County,Donald Trump,REP,615,TRUE
Texas,Sutton County,Donald Trump,REP,1222,TRUE
Texas,Swisher County,Donald Trump,REP,1845,TRUE
Texas,Tarrant County,Joe Biden,DEM,411567,TRUE
Texas,Taylor County,Donald Trump,REP,39547,TRUE
Texas,Terrell County,Donald Trump,REP,334,TRUE
Texas,Terry County,Donald Trump,REP,2812,TRUE
Texas,Throckmorton County,Donald Trump,REP,806,TRUE
Texas,Titus County,Donald Trump,REP,7570,TRUE
Texas,Tom Green County,Donald Trump,REP,32313,TRUE
Texas,Travis County,Joe Biden,DEM,435860,TRUE
Texas,Trinity County,Donald Trump,REP,5579,TRUE
Texas,Tyler County,Donald Trump,REP,8194,TRUE
Texas,Upshur County,Donald Trump,REP,15809,TRUE
Texas,Upton County,Donald Trump,REP,1178,TRUE
Texas,Uvalde County,Donald Trump,REP,6174,TRUE
Texas,Val Verde County,Donald Trump,REP,8284,TRUE
Texas,Van Zandt County,Donald Trump,REP,22270,TRUE
Texas,Victoria County,Donald Trump,REP,23358,TRUE
Texas,Walker County,Donald Trump,REP,15375,TRUE
Texas,Waller County,Donald Trump,REP,14260,TRUE
Texas,Ward County,Donald Trump,REP,3241,TRUE
Texas,Washington County,Donald Trump,REP,12959,TRUE
Texas,Webb County,Joe Biden,DEM,41820,TRUE
Texas,Wharton County,Donald Trump,REP,11926,TRUE
Texas,Wheeler County,Donald Trump,REP,2159,TRUE
Texas,Wichita County,Donald Trump,REP,32069,TRUE
Texas,Wilbarger County,Donald Trump,REP,3524,TRUE
Texas,Willacy County,Joe Biden,DEM,3108,TRUE
Texas,Williamson County,Joe Biden,DEM,143795,TRUE
Texas,Wilson County,Donald Trump,REP,18463,TRUE
Texas,Winkler County,Donald Trump,REP,1753,TRUE
Texas,Wise County,Donald Trump,REP,27032,TRUE
Texas,Wood County,Donald Trump,REP,19049,TRUE
Texas,Yoakum County,Donald Trump,REP,2174,TRUE
Texas,Young County,Donald Trump,REP,7110,TRUE
Texas,Zapata County,Donald Trump,REP,2033,TRUE
Texas,Zavala County,Joe Biden,DEM,2864,TRUE
Utah,Beaver County,Donald Trump,REP,2695,TRUE
Utah,Box Elder County,Donald Trump,REP,21548,TRUE
Utah,Cache County,Donald Trump,REP,38032,TRUE
Utah,Carbon County,Donald Trump,REP,6693,TRUE
Utah,Daggett County,Donald Trump,REP,496,TRUE
Utah,Davis County,Donald Trump,REP,104135,TRUE
Utah,Duchesne County,Donald Trump,REP,7513,TRUE
Utah,Emery County,Donald Trump,REP,4207,TRUE
Utah,Garfield County,Donald Trump,REP,2158,TRUE
Utah,Grand County,Joe Biden,DEM,2806,TRUE
Utah,Iron County,Donald Trump,REP,18989,TRUE
Utah,Juab County,Donald Trump,REP,5087,TRUE
Utah,Kane County,Donald Trump,REP,2998,TRUE
Utah,Millard County,Donald Trump,REP,5404,TRUE
Utah,Morgan County,Donald Trump,REP,5181,TRUE
Utah,Piute County,Donald Trump,REP,773,TRUE
Utah,Rich County,Donald Trump,REP,1157,TRUE
Utah,Salt Lake County,Joe Biden,DEM,289906,TRUE
Utah,San Juan County,Donald Trump,REP,3535,TRUE
Utah,Sanpete County,Donald Trump,REP,10459,TRUE
Utah,Sevier County,Donald Trump,REP,9052,TRUE
Utah,Summit County,Joe Biden,DEM,15244,TRUE
Utah,Tooele County,Donald Trump,REP,21014,TRUE
Utah,Uintah County,Donald Trump,REP,13261,TRUE
Utah,Utah County,Donald Trump,REP,192812,TRUE
Utah,Wasatch County,Donald Trump,REP,10795,TRUE
Utah,Washington County,Donald Trump,REP,67294,TRUE
Utah,Wayne County,Donald Trump,REP,1229,TRUE
Utah,Weber County,Donald Trump,REP,65949,TRUE
Vermont,Jamaica,Joe Biden,DEM,406,TRUE
Vermont,Jay,Joe Biden,DEM,144,TRUE
Vermont,Jericho,Joe Biden,DEM,2657,TRUE
Vermont,Johnson,Joe Biden,DEM,994,TRUE
Vermont,Kirby,Joe Biden,DEM,190,TRUE
Vermont,Landgrove,Joe Biden,DEM,114,TRUE
Vermont,Leicester,Joe Biden,DEM,296,TRUE
Vermont,Lemington,Joe Biden,DEM,25,TRUE
Vermont,Lincoln,Joe Biden,DEM,723,TRUE
Vermont,Londonderry,Joe Biden,DEM,744,TRUE
Vermont,Barnet,Joe Biden,DEM,624,TRUE
Vermont,Lowell,Donald Trump,REP,273,TRUE
Vermont,Ludlow,Joe Biden,DEM,718,TRUE
Vermont,Lunenburg,Donald Trump,REP,366,TRUE
Vermont,Lyndon,Joe Biden,DEM,1207,TRUE
Vermont,Maidstone,Donald Trump,REP,74,TRUE
Vermont,Manchester,Joe Biden,DEM,1985,TRUE
Vermont,Marlboro,Joe Biden,DEM,528,TRUE
Vermont,Marshfield,Joe Biden,DEM,586,TRUE
Vermont,Mendon,Joe Biden,DEM,445,TRUE
Vermont,Middlebury,Joe Biden,DEM,3479,TRUE
Vermont,Barre,Joe Biden,DEM,2380,TRUE
Vermont,Middlesex,Joe Biden,DEM,977,TRUE
Vermont,Middletown Springs,Joe Biden,DEM,308,TRUE
Vermont,Milton,Joe Biden,DEM,3344,TRUE
Vermont,Monkton,Joe Biden,DEM,960,TRUE
Vermont,Montgomery,Joe Biden,DEM,449,TRUE
Vermont,Montpelier,Joe Biden,DEM,4576,TRUE
Vermont,Moretown,Joe Biden,DEM,926,TRUE
Vermont,Morgan,Donald Trump,REP,218,TRUE
Vermont,Morristown,Joe Biden,DEM,2256,TRUE
Vermont,Mount Holly,Joe Biden,DEM,452,TRUE
Vermont,Barre Town,Joe Biden,DEM,2512,TRUE
Vermont,Mount Tabor,Donald Trump,REP,56,TRUE
Vermont,Newark,Joe Biden,DEM,169,TRUE
Vermont,Newbury,Joe Biden,DEM,682,TRUE
Vermont,Newfane,Joe Biden,DEM,842,TRUE
Vermont,New Haven,Joe Biden,DEM,732,TRUE
Vermont,Newport,Joe Biden,DEM,1033,TRUE
Vermont,Newport Town,Donald Trump,REP,415,TRUE
Vermont,Northfield,Joe Biden,DEM,1508,TRUE
Vermont,North Hero,Joe Biden,DEM,430,TRUE
Vermont,Norton,Donald Trump,REP,62,TRUE
Vermont,Barton,Joe Biden,DEM,687,TRUE
Vermont,Norwich,Joe Biden,DEM,2316,TRUE
Vermont,Orange,Donald Trump,REP,324,TRUE
Vermont,Orwell,Joe Biden,DEM,367,TRUE
Vermont,Panton,Joe Biden,DEM,271,TRUE
Vermont,Pawlet,Joe Biden,DEM,496,TRUE
Vermont,Peacham,Joe Biden,DEM,357,TRUE
Vermont,Peru,Joe Biden,DEM,218,TRUE
Vermont,Pittsfield,Joe Biden,DEM,206,TRUE
Vermont,Pittsford,Joe Biden,DEM,896,TRUE
Vermont,Plainfield,Joe Biden,DEM,606,TRUE
Vermont,Belvidere,Donald Trump,REP,93,TRUE
Vermont,Plymouth,Joe Biden,DEM,251,TRUE
Vermont,Pomfret,Joe Biden,DEM,509,TRUE
Vermont,Poultney,Joe Biden,DEM,844,TRUE
Vermont,Pownal,Joe Biden,DEM,892,TRUE
Vermont,Proctor,Joe Biden,DEM,534,TRUE
Vermont,Putney,Joe Biden,DEM,1234,TRUE
Vermont,Randolph,Joe Biden,DEM,1685,TRUE
Vermont,Reading,Joe Biden,DEM,312,TRUE
Vermont,Readsboro,Donald Trump,REP,212,TRUE
Vermont,Richford,Donald Trump,REP,478,TRUE
Vermont,Bennington,Joe Biden,DEM,4369,TRUE
Vermont,Richmond,Joe Biden,DEM,2287,TRUE
Vermont,Ripton,Joe Biden,DEM,280,TRUE
Vermont,Rochester,Joe Biden,DEM,526,TRUE
Vermont,Rockingham,Joe Biden,DEM,1703,TRUE
Vermont,Roxbury,Joe Biden,DEM,281,TRUE
Vermont,Royalton,Joe Biden,DEM,930,TRUE
Vermont,Rupert,Joe Biden,DEM,269,TRUE
Vermont,Rutland,Joe Biden,DEM,4679,TRUE
Vermont,Rutland Town,Joe Biden,DEM,1376,TRUE
Vermont,Ryegate,Joe Biden,DEM,329,TRUE
Vermont,Benson,Donald Trump,REP,305,TRUE
Vermont,St. Albans,Joe Biden,DEM,1982,TRUE
Vermont,St. Albans Town,Joe Biden,DEM,2126,TRUE
Vermont,St. George,Joe Biden,DEM,310,TRUE
Vermont,St. Johnsbury,Joe Biden,DEM,2034,TRUE
Vermont,Salisbury,Joe Biden,DEM,393,TRUE
Vermont,Sandgate,Joe Biden,DEM,147,TRUE
Vermont,Searsburg,Donald Trump,REP,36,TRUE
Vermont,Shaftsbury,Joe Biden,DEM,1346,TRUE
Vermont,Sharon,Joe Biden,DEM,585,TRUE
Vermont,Sheffield,Joe Biden,DEM,197,TRUE
Vermont,Berkshire,Donald Trump,REP,402,TRUE
Vermont,Shelburne,Joe Biden,DEM,4358,TRUE
Vermont,Sheldon,Donald Trump,REP,532,TRUE
Vermont,Killington,Joe Biden,DEM,560,TRUE
Vermont,Shoreham,Joe Biden,DEM,445,TRUE
Vermont,Shrewsbury,Joe Biden,DEM,395,TRUE
Vermont,South Burlington,Joe Biden,DEM,10057,TRUE
Vermont,South Hero,Joe Biden,DEM,903,TRUE
Vermont,Springfield,Joe Biden,DEM,2583,TRUE
Vermont,Stamford,Donald Trump,REP,267,TRUE
Vermont,Stannard,Joe Biden,DEM,82,TRUE
Vermont,Berlin,Joe Biden,DEM,960,TRUE
Vermont,Starksboro,Joe Biden,DEM,636,TRUE
Vermont,Stockbridge,Joe Biden,DEM,341,TRUE
Vermont,Stowe,Joe Biden,DEM,2706,TRUE
Vermont,Strafford,Joe Biden,DEM,656,TRUE
Vermont,Stratton,Joe Biden,DEM,119,TRUE
Vermont,Sudbury,Joe Biden,DEM,252,TRUE
Vermont,Sunderland,Joe Biden,DEM,386,TRUE
Vermont,Sutton,Donald Trump,REP,275,TRUE
Vermont,Swanton,Joe Biden,DEM,1566,TRUE
Vermont,Thetford,Joe Biden,DEM,1448,TRUE
Vermont,Bethel,Joe Biden,DEM,728,TRUE
Vermont,Addison,Joe Biden,DEM,445,TRUE
Vermont,Tinmouth,Joe Biden,DEM,170,TRUE
Vermont,Topsham,Donald Trump,REP,356,TRUE
Vermont,Townshend,Joe Biden,DEM,553,TRUE
Vermont,Troy,Donald Trump,REP,394,TRUE
Vermont,Tunbridge,Joe Biden,DEM,514,TRUE
Vermont,Underhill,Joe Biden,DEM,1633,TRUE
Vermont,Vergennes,Joe Biden,DEM,1016,TRUE
Vermont,Vernon,Joe Biden,DEM,718,TRUE
Vermont,Vershire,Joe Biden,DEM,264,TRUE
Vermont,Victory,Donald Trump,REP,36,TRUE
Vermont,Bloomfield,Donald Trump,REP,73,TRUE
Vermont,Waitsfield,Joe Biden,DEM,1023,TRUE
Vermont,Walden,Joe Biden,DEM,351,TRUE
Vermont,Wallingford,Joe Biden,DEM,703,TRUE
Vermont,Waltham,Joe Biden,DEM,216,TRUE
Vermont,Wardsboro,Joe Biden,DEM,325,TRUE
Vermont,Warren,Joe Biden,DEM,1039,TRUE
Vermont,Washington,Joe Biden,DEM,306,TRUE
Vermont,Waterbury,Joe Biden,DEM,2778,TRUE
Vermont,Waterford,Joe Biden,DEM,421,TRUE
Vermont,Waterville,Joe Biden,DEM,227,TRUE
Vermont,Bolton,Joe Biden,DEM,537,TRUE
Vermont,Weathersfield,Joe Biden,DEM,1018,TRUE
Vermont,Wells,Donald Trump,REP,416,TRUE
Vermont,West Fairlee,Joe Biden,DEM,219,TRUE
Vermont,Westfield,Joe Biden,DEM,190,TRUE
Vermont,Westford,Joe Biden,DEM,964,TRUE
Vermont,West Haven,Joe Biden,DEM,78,TRUE
Vermont,Westminster,Joe Biden,DEM,1303,TRUE
Vermont,Westmore,Joe Biden,DEM,126,TRUE
Vermont,Weston,Joe Biden,DEM,332,TRUE
Vermont,West Rutland,Donald Trump,REP,613,TRUE
Vermont,Bradford,Joe Biden,DEM,893,TRUE
Vermont,West Windsor,Joe Biden,DEM,618,TRUE
Vermont,Weybridge,Joe Biden,DEM,517,TRUE
Vermont,Wheelock,Joe Biden,DEM,236,TRUE
Vermont,Whiting,Joe Biden,DEM,124,TRUE
Vermont,Whitingham,Joe Biden,DEM,397,TRUE
Vermont,Williamstown,Donald Trump,REP,923,TRUE
Vermont,Williston,Joe Biden,DEM,4961,TRUE
Vermont,Wilmington,Joe Biden,DEM,789,TRUE
Vermont,Windham,Joe Biden,DEM,187,TRUE
Vermont,Windsor,Joe Biden,DEM,1266,TRUE
Vermont,Braintree,Joe Biden,DEM,434,TRUE
Vermont,Winhall,Joe Biden,DEM,473,TRUE
Vermont,Winooski,Joe Biden,DEM,3005,TRUE
Vermont,Wolcott,Joe Biden,DEM,589,TRUE
Vermont,Woodbury,Joe Biden,DEM,372,TRUE
Vermont,Woodford,Donald Trump,REP,96,TRUE
Vermont,Woodstock,Joe Biden,DEM,1645,TRUE
Vermont,Worcester,Joe Biden,DEM,464,TRUE
Vermont,Brandon,Joe Biden,DEM,1213,TRUE
Vermont,Brattleboro,Joe Biden,DEM,5423,TRUE
Vermont,Bridgewater,Joe Biden,DEM,372,TRUE
Vermont,Bridport,Joe Biden,DEM,392,TRUE
Vermont,Brighton,Donald Trump,REP,342,TRUE
Vermont,Bristol,Joe Biden,DEM,1482,TRUE
Vermont,Albany,Joe Biden,DEM,286,TRUE
Vermont,Brookfield,Joe Biden,DEM,506,TRUE
Vermont,Brookline,Joe Biden,DEM,217,TRUE
Vermont,Brownington,Donald Trump,REP,265,TRUE
Vermont,Brunswick,Donald Trump,REP,35,TRUE
Vermont,Burke,Joe Biden,DEM,534,TRUE
Vermont,Burlington,Joe Biden,DEM,19238,TRUE
Vermont,Cabot,Joe Biden,DEM,558,TRUE
Vermont,Calais,Joe Biden,DEM,886,TRUE
Vermont,Cambridge,Joe Biden,DEM,1521,TRUE
Vermont,Canaan,Donald Trump,REP,241,TRUE
Vermont,Alburgh,Joe Biden,DEM,550,TRUE
Vermont,Castleton,Joe Biden,DEM,1056,TRUE
Vermont,Cavendish,Joe Biden,DEM,466,TRUE
Vermont,Charleston,Donald Trump,REP,274,TRUE
Vermont,Charlotte,Joe Biden,DEM,2285,TRUE
Vermont,Chelsea,Joe Biden,DEM,404,TRUE
Vermont,Chester,Joe Biden,DEM,1089,TRUE
Vermont,Chittenden,Joe Biden,DEM,473,TRUE
Vermont,Clarendon,Donald Trump,REP,782,TRUE
Vermont,Colchester,Joe Biden,DEM,6451,TRUE
Vermont,Concord,Donald Trump,REP,343,TRUE
Vermont,Andover,Joe Biden,DEM,216,TRUE
Vermont,Corinth,Joe Biden,DEM,459,TRUE
Vermont,Cornwall,Joe Biden,DEM,663,TRUE
Vermont,Coventry,Donald Trump,REP,294,TRUE
Vermont,Craftsbury,Joe Biden,DEM,558,TRUE
Vermont,Danby,Donald Trump,REP,405,TRUE
Vermont,Danville,Joe Biden,DEM,855,TRUE
Vermont,Derby,Donald Trump,REP,1280,TRUE
Vermont,Dorset,Joe Biden,DEM,997,TRUE
Vermont,Dover,Joe Biden,DEM,613,TRUE
Vermont,Dummerston,Joe Biden,DEM,1035,TRUE
Vermont,Arlington,Joe Biden,DEM,929,TRUE
Vermont,Duxbury,Joe Biden,DEM,648,TRUE
Vermont,East Haven,Joe Biden,DEM,69,TRUE
Vermont,East Montpelier,Joe Biden,DEM,1315,TRUE
Vermont,Eden,Donald Trump,REP,313,TRUE
Vermont,Elmore,Joe Biden,DEM,447,TRUE
Vermont,Enosburgh,Joe Biden,DEM,640,TRUE
Vermont,Essex,Joe Biden,DEM,9573,TRUE
Vermont,Fairfax,Joe Biden,DEM,1648,TRUE
Vermont,Fairfield,Joe Biden,DEM,625,TRUE
Vermont,Fair Haven,Donald Trump,REP,647,TRUE
Vermont,Athens,Joe Biden,DEM,120,TRUE
Vermont,Fairlee,Joe Biden,DEM,442,TRUE
Vermont,Fayston,Joe Biden,DEM,796,TRUE
Vermont,Ferrisburg,Joe Biden,DEM,1202,TRUE
Vermont,Fletcher,Joe Biden,DEM,494,TRUE
Vermont,Franklin,Donald Trump,REP,407,TRUE
Vermont,Georgia,Joe Biden,DEM,1517,TRUE
Vermont,Glover,Joe Biden,DEM,401,TRUE
Vermont,Goshen,Joe Biden,DEM,90,TRUE
Vermont,Grafton,Joe Biden,DEM,263,TRUE
Vermont,Granby,Donald Trump,REP,23,TRUE
Vermont,Bakersfield,Joe Biden,DEM,395,TRUE
Vermont,Grand Isle,Joe Biden,DEM,831,TRUE
Vermont,Granville,Joe Biden,DEM,136,TRUE
Vermont,Greensboro,Joe Biden,DEM,365,TRUE
Vermont,Groton,Donald Trump,REP,272,TRUE
Vermont,Guildhall,Donald Trump,REP,90,TRUE
Vermont,Guilford,Joe Biden,DEM,975,TRUE
Vermont,Halifax,Joe Biden,DEM,273,TRUE
Vermont,Hancock,Joe Biden,DEM,102,TRUE
Vermont,Hardwick,Joe Biden,DEM,932,TRUE
Vermont,Hartford,Joe Biden,DEM,4516,TRUE
Vermont,Baltimore,Donald Trump,REP,72,TRUE
Vermont,Hartland,Joe Biden,DEM,1511,TRUE
Vermont,Highgate,Donald Trump,REP,977,TRUE
Vermont,Hinesburg,Joe Biden,DEM,2254,TRUE
Vermont,Holland,Donald Trump,REP,210,TRUE
Vermont,Hubbardton,Joe Biden,DEM,221,TRUE
Vermont,Huntington,Joe Biden,DEM,1047,TRUE
Vermont,Hyde Park,Joe Biden,DEM,1118,TRUE
Vermont,Ira,Joe Biden,DEM,130,TRUE
Vermont,Irasburg,Donald Trump,REP,405,TRUE
Vermont,Isle La Motte,Joe Biden,DEM,191,TRUE
Vermont,Barnard,Joe Biden,DEM,465,TRUE
Virginia,Accomack County,Donald Trump,REP,9172,TRUE
Virginia,Albemarle County,Joe Biden,DEM,42466,TRUE
Virginia,Alleghany County,Donald Trump,REP,5859,TRUE
Virginia,Amelia County,Donald Trump,REP,5390,TRUE
Virginia,Amherst County,Donald Trump,REP,11041,TRUE
Virginia,Appomattox County,Donald Trump,REP,6702,TRUE
Virginia,Arlington County,Joe Biden,DEM,105344,TRUE
Virginia,Augusta County,Donald Trump,REP,30714,TRUE
Virginia,Bath County,Donald Trump,REP,1834,TRUE
Virginia,Bedford County,Donald Trump,REP,35600,TRUE
Virginia,Bland County,Donald Trump,REP,2903,TRUE
Virginia,Botetourt County,Donald Trump,REP,15099,TRUE
Virginia,Brunswick County,Joe Biden,DEM,4552,TRUE
Virginia,Buchanan County,Donald Trump,REP,8311,TRUE
Virginia,Buckingham County,Donald Trump,REP,4544,TRUE
Virginia,Campbell County,Donald Trump,REP,21245,TRUE
Virginia,Caroline County,Donald Trump,REP,8336,TRUE
Virginia,Carroll County,Donald Trump,REP,12659,TRUE
Virginia,Charles City County,Joe Biden,DEM,2624,TRUE
Virginia,Charlotte County,Donald Trump,REP,3815,TRUE
Virginia,Chesterfield County,Joe Biden,DEM,106935,TRUE
Virginia,Clarke County,Donald Trump,REP,5192,TRUE
Virginia,Craig County,Donald Trump,REP,2536,TRUE
Virginia,Culpeper County,Donald Trump,REP,16012,TRUE
Virginia,Cumberland County,Donald Trump,REP,3019,TRUE
Virginia,Dickenson County,Donald Trump,REP,5748,TRUE
Virginia,Dinwiddie County,Donald Trump,REP,8695,TRUE
Virginia,Essex County,Donald Trump,REP,3075,TRUE
Virginia,Fairfax County,Joe Biden,DEM,419943,TRUE
Virginia,Fauquier County,Donald Trump,REP,25106,TRUE
Virginia,Floyd County,Donald Trump,REP,6225,TRUE
Virginia,Fluvanna County,Donald Trump,REP,8155,TRUE
Virginia,Franklin County,Donald Trump,REP,20895,TRUE
Virginia,Frederick County,Donald Trump,REP,30558,TRUE
Virginia,Giles County,Donald Trump,REP,6876,TRUE
Virginia,Gloucester County,Donald Trump,REP,14875,TRUE
Virginia,Goochland County,Donald Trump,REP,9966,TRUE
Virginia,Grayson County,Donald Trump,REP,6529,TRUE
Virginia,Greene County,Donald Trump,REP,6866,TRUE
Virginia,Greensville County,Joe Biden,DEM,2627,TRUE
Virginia,Halifax County,Donald Trump,REP,10418,TRUE
Virginia,Hanover County,Donald Trump,REP,44318,TRUE
Virginia,Henrico County,Joe Biden,DEM,116572,TRUE
Virginia,Henry County,Donald Trump,REP,16725,TRUE
Virginia,Highland County,Donald Trump,REP,1092,TRUE
Virginia,Isle of Wight County,Donald Trump,REP,13707,TRUE
Virginia,James City County,Joe Biden,DEM,25553,TRUE
Virginia,King and Queen County,Donald Trump,REP,2450,TRUE
Virginia,King George County,Donald Trump,REP,8446,TRUE
Virginia,King William County,Donald Trump,REP,7320,TRUE
Virginia,Lancaster County,Donald Trump,REP,3697,TRUE
Virginia,Lee County,Donald Trump,REP,8365,TRUE
Virginia,Loudoun County,Joe Biden,DEM,138372,TRUE
Virginia,Louisa County,Donald Trump,REP,13294,TRUE
Virginia,Lunenburg County,Donald Trump,REP,3537,TRUE
Virginia,Madison County,Donald Trump,REP,5300,TRUE
Virginia,Mathews County,Donald Trump,REP,3901,TRUE
Virginia,Mecklenburg County,Donald Trump,REP,9266,TRUE
Virginia,Middlesex County,Donald Trump,REP,4196,TRUE
Virginia,Montgomery County,Joe Biden,DEM,23218,TRUE
Virginia,Nelson County,Donald Trump,REP,4812,TRUE
Virginia,New Kent County,Donald Trump,REP,9631,TRUE
Virginia,Northampton County,Joe Biden,DEM,3667,TRUE
Virginia,Northumberland County,Donald Trump,REP,4485,TRUE
Virginia,Nottoway County,Donald Trump,REP,4027,TRUE
Virginia,Orange County,Donald Trump,REP,12426,TRUE
Virginia,Page County,Donald Trump,REP,9345,TRUE
Virginia,Patrick County,Donald Trump,REP,7485,TRUE
Virginia,Pittsylvania County,Donald Trump,REP,23751,TRUE
Virginia,Powhatan County,Donald Trump,REP,14055,TRUE
Virginia,Prince Edward County,Joe Biden,DEM,4973,TRUE
Virginia,Prince George County,Donald Trump,REP,10103,TRUE
Virginia,Prince William County,Joe Biden,DEM,142863,TRUE
Virginia,Pulaski County,Donald Trump,REP,12127,TRUE
Virginia,Rappahannock County,Donald Trump,REP,2812,TRUE
Virginia,Richmond County,Donald Trump,REP,2547,TRUE
Virginia,Roanoke County,Donald Trump,REP,34268,TRUE
Virginia,Rockbridge County,Donald Trump,REP,8088,TRUE
Virginia,Rockingham County,Donald Trump,REP,30349,TRUE
Virginia,Russell County,Donald Trump,REP,10879,TRUE
Virginia,Scott County,Donald Trump,REP,9063,TRUE
Virginia,Shenandoah County,Donald Trump,REP,16463,TRUE
Virginia,Smyth County,Donald Trump,REP,10963,TRUE
Virginia,Southampton County,Donald Trump,REP,5730,TRUE
Virginia,Spotsylvania County,Donald Trump,REP,39411,TRUE
Virginia,Stafford County,Joe Biden,DEM,40245,TRUE
Virginia,Surry County,Joe Biden,DEM,2397,TRUE
Virginia,Sussex County,Joe Biden,DEM,2827,TRUE
Virginia,Tazewell County,Donald Trump,REP,16731,TRUE
Virginia,Warren County,Donald Trump,REP,14069,TRUE
Virginia,Washington County,Donald Trump,REP,21679,TRUE
Virginia,Westmoreland County,Donald Trump,REP,5318,TRUE
Virginia,Wise County,Donald Trump,REP,13366,TRUE
Virginia,Wythe County,Donald Trump,REP,11733,TRUE
Virginia,York County,Donald Trump,REP,20241,TRUE
Virginia,Alexandria city,Joe Biden,DEM,66240,TRUE
Virginia,Bristol city,Donald Trump,REP,5347,TRUE
Virginia,Buena Vista city,Donald Trump,REP,1863,TRUE
Virginia,Charlottesville city,Joe Biden,DEM,20696,TRUE
Virginia,Chesapeake city,Joe Biden,DEM,66377,TRUE
Virginia,Colonial Heights city,Donald Trump,REP,6007,TRUE
Virginia,Covington city,Donald Trump,REP,1580,TRUE
Virginia,Danville city,Joe Biden,DEM,11710,TRUE
Virginia,Emporia city,Joe Biden,DEM,1612,TRUE
Virginia,Fairfax city,Joe Biden,DEM,9174,TRUE
Virginia,Falls Church city,Joe Biden,DEM,7146,TRUE
Virginia,Franklin city,Joe Biden,DEM,2525,TRUE
Virginia,Fredericksburg city,Joe Biden,DEM,8517,TRUE
Virginia,Galax city,Donald Trump,REP,1838,TRUE
Virginia,Hampton city,Joe Biden,DEM,46220,TRUE
Virginia,Harrisonburg city,Joe Biden,DEM,11022,TRUE
Virginia,Hopewell city,Joe Biden,DEM,5430,TRUE
Virginia,Lexington city,Joe Biden,DEM,1791,TRUE
Virginia,Lynchburg city,Joe Biden,DEM,18048,TRUE
Virginia,Manassas city,Joe Biden,DEM,10356,TRUE
Virginia,Manassas Park city,Joe Biden,DEM,3992,TRUE
Virginia,Martinsville city,Joe Biden,DEM,3766,TRUE
Virginia,Newport News city,Joe Biden,DEM,53099,TRUE
Virginia,Norfolk city,Joe Biden,DEM,64440,TRUE
Virginia,Norton city,Donald Trump,REP,1109,TRUE
Virginia,Petersburg city,Joe Biden,DEM,12389,TRUE
Virginia,Poquoson city,Donald Trump,REP,5605,TRUE
Virginia,Portsmouth city,Joe Biden,DEM,30948,TRUE
Virginia,Radford city,Joe Biden,DEM,3358,TRUE
Virginia,Richmond city,Joe Biden,DEM,92175,TRUE
Virginia,Roanoke city,Joe Biden,DEM,26773,TRUE
Virginia,Salem city,Donald Trump,REP,7683,TRUE
Virginia,Staunton city,Joe Biden,DEM,6981,TRUE
